TEAM,NAME,WEIGHT (kg),HEIGHT (m),AGE,BIRTH DATE,PRIMARY ROLE,NATIONALITY,TOTAL CAPS,6N CAPS,TOTAL TRIES,6N TRIES,TOTAL DROPS,6N DROPS,TOTAL PENALTY,6N PENALTY,TOTAL CONVERSIONS,6N CONVERSIONS,TOTAL YC,6N YC,TOTAL RC,6N RC,TOTAL MIN PLAYED,6N MIN PLAYED,TOTAL STARTING,6N STARTER,STATUS,FIRST INTERNATIONAL,LAST INTERNATIONAL
SCOT,Rory Darge,102,1.86,25,23/02/00,FL,Scotland,30,13,6,2,0,0,0,0,0,0,0,0,0,0,1907,890,25,12,Active,2022,2025
SCOT,Rory Hutchinson,95,1.81,29,29/01/96,C,England,29,9,3,3,0,0,0,0,0,0,0,0,0,0,328,27,4,0,Active,2019,2024
SCOT,Rory Sutherland,116,1.83,32,24/08/92,P,Scotland,43,21,0,0,0,0,0,0,0,0,0,0,0,0,1611,828,21,12,Active,2016,2025
SCOT,Ross Ford,115,1.86,40,23/04/84,H,Scotland,110,55,5,0,0,0,0,0,0,0,0,0,0,0,6208,3058,87,42,Inactive,2004,2019
SCOT,Ruaridh Jackson,89,1.82,37,12/02/88,FB,England,33,11,3,0,2,1,8,0,9,2,1,0,0,0,1460,467,20,6,Inactive,2010,2019
SCOT,Ryan Grant,109,1.85,39,08/10/85,P,Scotland,26,13,0,0,0,0,0,0,0,0,1,1,0,0,1370,706,21,11,Inactive,2012,2015
SCOT,Ryan Wilson,106,1.93,35,18/05/89,FL,England,50,22,0,0,0,0,0,0,0,0,2,0,0,0,2738,1233,37,16,Inactive,2013,2020
SCOT,Sam Hidalgo-Clyne,85,1.75,31,04/08/93,SH,Spain,19,9,0,0,0,0,1,0,0,0,0,0,0,0,243,54,2,0,Active,2015,2020
SCOT,Sam Johnson,102,1.85,31,19/06/93,C,Australia,27,14,6,4,0,0,0,0,0,0,0,0,0,0,1848,993,26,14,Active,2019,2022
SCOT,Sam Skinner,115,1.96,30,31/01/95,L,England,37,19,1,1,0,0,0,0,0,0,0,0,0,0,1531,728,18,8,Active,2018,2025
SCOT,Scott Cummings,117,1.99,28,03/12/96,L,Scotland,42,15,2,0,0,0,0,0,0,0,0,0,1,0,2327,1064,28,13,Active,2019,2024
SCOT,Scott Lawson,106,1.73,43,28/09/81,H,Scotland,52,21,3,0,0,0,0,0,0,0,1,1,0,0,1785,575,20,5,Inactive,2005,2018
SCOT,Scott Steele,85,1.75,31,24/07/93,SH,Scotland,6,6,1,1,0,0,0,0,0,0,0,0,0,0,92,92,1,1,Inactive,2020,2021
SCOT,Sean Lamont,105,1.88,44,15/01/81,W,Scotland,105,43,15,6,0,0,0,0,0,0,1,1,0,0,7133,3151,89,39,Inactive,2004,2017
SCOT,Sean Maitland,97,1.89,36,14/09/88,W,New Zealand,53,25,14,6,0,0,0,0,0,0,1,0,0,0,3775,1760,49,24,Inactive,2013,2021
SCOT,Simon Berghan,126,1.93,34,07/12/90,P,New Zealand,35,20,0,0,0,0,0,0,0,0,1,1,0,0,1158,603,11,5,Inactive,2017,2023
SCOT,Sione Tuipulotu,104,1.78,28,12/02/97,C,Australia,30,12,3,0,0,0,0,0,0,0,2,1,0,0,1985,744,26,10,Active,2022,2024
SCOT,Stafford McDowall,103,1.93,27,24/02/98,C,Scotland,13,6,2,0,0,0,0,0,0,0,0,0,0,0,589,225,6,2,Active,2023,2025
SCOT,Stuart Hogg,93,1.83,32,24/06/92,FB,Scotland,100,55,28,16,1,0,5,3,9,9,2,1,1,1,7654,4157,99,54,Inactive,2012,2023
SCOT,Stuart McInally,110,1.90,34,09/08/90,H,Scotland,50,24,11,3,0,0,0,0,0,0,0,0,0,0,2220,1047,27,12,Inactive,2015,2023
SCOT,Tim Swinson,116,1.95,38,17/02/87,L,England,38,21,1,1,0,0,0,0,0,0,1,0,0,0,1149,594,13,5,Inactive,2013,2019
SCOT,Tim Visser,110,1.95,37,29/05/87,W,Netherlands,33,14,14,5,0,0,0,0,0,0,0,0,0,0,2400,1031,30,13,Inactive,2012,2017
SCOT,Tom Jordan,96,1.89,26,18/09/98,FH,New Zealand,9,5,2,2,0,0,0,0,1,0,0,0,0,0,535,344,6,4,Active,2024,2025
SCOT,Tommy Seymour,95,1.83,36,01/07/88,W,United States,55,25,21,5,0,0,0,0,0,0,0,0,0,0,3952,1776,55,25,Inactive,2013,2019
SCOT,Will Hurd,121,1.87,25,29/06/99,P,England,9,5,1,0,0,0,0,0,0,0,0,0,0,0,187,48,2,0,Active,2024,2025
SCOT,Willem Petrus Nel,116,1.80,38,30/04/86,P,South Africa,61,26,3,0,0,0,0,0,0,0,1,1,0,0,2552,1001,32,12,Inactive,2015,2023
SCOT,Zander Fagerson,126,1.88,29,19/01/96,P,Scotland,76,37,3,1,0,0,0,0,0,0,1,0,2,1,4181,2168,61,32,Active,2016,2025
WALES,Aaron Jarvis,116,1.83,38,20/05/86,P,England,18,6,0,0,0,0,0,0,0,0,0,0,0,0,591,233,6,2,Inactive,2012,2016
WALES,Aaron Shingler,110,1.97,37,07/08/87,FL,Wales,26,9,1,1,0,0,0,0,0,0,0,0,0,0,1287,418,14,5,Inactive,2011,2020
WALES,Aaron Wainwright,110,1.88,27,25/09/97,N8,Wales,60,24,5,2,0,0,0,0,0,0,1,0,0,0,3088,1102,40,13,Active,2018,2025
WALES,Adam Beard,121,2.03,29,07/01/96,L,Wales,60,25,0,0,0,0,0,0,0,0,3,0,0,0,3653,1658,51,23,Active,2017,2024
WALES,Aled Davies,88,1.78,32,19/07/92,SH,Wales,22,9,1,0,0,0,0,0,0,0,0,0,0,0,577,151,6,1,Active,2017,2019
WALES,Alex Cuthbert,106,1.98,34,05/04/90,W,Wales,58,25,18,8,0,0,0,0,0,0,3,1,0,0,4237,1831,54,23,Active,2011,2023
WALES,Alex Mann,98,1.91,23,06/01/02,FL,Wales,5,5,2,2,0,0,0,0,0,0,0,0,0,0,235,235,3,3,Active,2024,2024
WALES,Alun Wyn Jones,121,1.89,39,19/09/85,L,Wales,158,67,8,0,0,0,0,0,0,0,3,1,0,0,11059,5004,141,65,Inactive,2006,2023
WALES,Archie Griffin,124,1.90,23,24/07/01,P,Australia,6,1,0,0,0,0,0,0,0,0,0,0,0,0,309,27,5,0,Active,2024,2024
WALES,Ben Carter,122,1.98,24,23/01/01,L,Wales,13,1,0,0,0,0,0,0,0,0,0,0,0,0,577,6,7,0,Active,2021,2024
WALES,Ben Thomas,93,1.83,26,25/11/98,FH,Wales,12,5,4,3,0,0,4,1,6,0,0,0,0,0,776,368,10,5,Active,2021,2025
WALES,Blair Murray,83,1.73,23,09/10/01,FB,New Zealand,8,5,2,1,0,0,0,0,0,0,0,0,0,0,579,339,7,4,Active,2024,2025
WALES,Brad Roberts,108,1.75,29,04/01/96,H,South Africa,6,3,1,1,0,0,0,0,0,0,0,0,0,0,74,53,0,0,Inactive,2021,2023
WALES,Bradley Davies,122,1.98,38,09/01/87,L,Wales,66,24,0,0,0,0,0,0,0,0,2,2,0,0,3502,1128,44,13,Inactive,2009,2019
WALES,Cai Evans,84,1.85,25,23/06/99,FH,Wales,3,1,0,0,0,0,0,0,0,3,0,0,0,0,115,0,1,0,Active,2023,2024
WALES,Callum Sheedy,88,1.77,29,28/10/95,FH,Wales,16,8,1,1,0,0,8,3,21,6,0,0,0,0,475,152,4,0,Active,2020,2022
WALES,Cam Winnett,85,1.80,22,07/01/03,FB,Wales,9,5,0,0,0,0,0,0,0,0,0,0,0,0,715,395,9,5,Active,2024,2024
WALES,Christ Tshiunza,114,1.98,23,09/01/02,FL,Congo,15,2,0,0,0,0,0,0,0,0,0,0,0,0,718,143,7,2,Active,2021,2024
WALES,Corey Domachowski,124,1.83,28,11/09/96,P,Wales,11,4,0,0,0,0,0,0,0,0,1,0,0,0,341,120,4,1,Active,2023,2024
WALES,Cory Hill,117,1.95,33,10/02/92,L,Wales,35,14,4,3,0,0,0,0,0,0,0,0,0,0,1511,636,16,7,Active,2016,2024
WALES,Dafydd Jenkins,120,2.01,22,05/12/02,L,Wales,23,14,0,0,0,0,0,0,0,0,0,0,0,0,1327,939,16,11,Active,2022,2025
WALES,Dan Biggar,93,1.88,35,16/10/89,FH,Wales,112,49,9,7,9,4,121,37,102,51,4,0,0,0,6707,3090,91,42,Active,2008,2023
WALES,Dan Edwards,83,1.78,21,07/05/03,FH,Wales,2,2,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,Active,2025,2025
WALES,Dan Lydiate,115,1.93,37,18/12/87,FL,Wales,72,25,1,0,0,0,0,0,0,0,0,0,0,0,4390,1612,65,23,Active,2009,2023
WALES,Dewi Lake,114,1.85,25,16/05/99,H,Wales,21,7,7,1,0,0,0,0,0,0,0,0,0,0,911,231,11,1,Active,2022,2025
WALES,Dillon Lewis,121,1.83,29,04/01/96,P,Wales,57,21,1,1,0,0,0,0,0,0,1,0,0,0,2282,774,22,7,Active,2017,2024
WALES,Eddie James,104,1.93,22,10/08/02,C,Wales,4,1,0,0,0,0,0,0,0,0,0,0,0,0,168,80,1,1,Active,2024,2025
WALES,Elliot Dee,106,1.86,31,07/03/94,H,Wales,59,25,3,1,0,0,0,0,0,0,1,0,0,0,1935,849,18,9,Active,2017,2025
WALES,Ellis Jenkins,105,1.85,31,29/04/93,FL,Wales,15,2,0,0,0,0,0,0,0,0,0,0,0,0,746,68,9,1,Active,2016,2022
WALES,Ellis Mee,92,1.93,21,06/10/03,FB,England,3,3,0,0,0,0,0,0,0,0,0,0,0,0,240,240,3,3,Active,2025,2025
WALES,Evan Lloyd,115,1.85,23,28/12/01,H,Wales,8,5,0,0,0,0,0,0,0,0,1,1,0,0,137,103,2,2,Active,2024,2025
WALES,Freddie Thomas,118,1.93,23,09/11/01,L,England,3,2,0,0,0,0,0,0,0,0,1,1,0,0,125,92,1,1,Active,2024,2025
WALES,Gareth Anscombe,96,1.84,33,10/05/91,FH,New Zealand,46,19,0,0,1,0,35,16,30,10,0,0,0,0,2078,719,26,9,Active,2015,2025
WALES,Gareth Davies,88,1.78,34,18/08/90,SH,Wales,81,34,17,4,0,0,0,0,0,0,1,1,0,0,3529,1463,45,19,Active,2014,2024
WALES,Gareth Thomas,120,1.88,31,02/08/93,P,Wales,40,18,0,0,0,0,0,0,0,0,2,0,0,0,1927,816,28,10,Active,2021,2025
WALES,George North,109,1.93,32,13/04/92,W,Wales,121,52,46,23,0,0,0,0,0,0,0,0,0,0,8868,3713,115,49,Inactive,2010,2024
WALES,Gethin Jenkins,120,1.88,44,07/11/80,P,Wales,132,54,5,1,0,0,4,0,4,0,4,3,0,0,7593,3161,98,38,Inactive,2002,2016
WALES,Hadleigh Parkes,101,1.87,37,05/10/87,C,New Zealand,29,13,6,2,0,0,0,0,0,0,0,0,0,0,2152,993,27,13,Active,2017,2020
WALES,Hallam Amos,98,1.86,30,24/09/94,FB,Wales,25,3,6,0,0,0,0,0,0,0,1,0,0,0,1678,127,21,2,Inactive,2013,2021
WALES,Harri O'Connor,118,1.82,24,25/10/00,P,England,5,1,0,0,0,0,0,0,0,0,0,0,0,0,87,7,0,0,Active,2024,2024
WALES,Henry Thomas,120,1.88,33,30/10/91,P,England,7,3,0,0,0,0,0,0,0,0,0,0,0,0,223,127,2,2,Active,2023,2025
WALES,Ioan Lloyd,86,1.79,23,05/04/01,FH,Wales,7,5,0,0,0,0,0,0,6,6,0,0,0,0,225,164,1,1,Active,2020,2024
WALES,Jac Morgan,104,1.82,25,21/01/00,FL,Wales,24,11,7,1,0,0,0,0,0,0,0,0,0,0,1670,702,20,9,Active,2022,2025
WALES,Jake Ball,121,2.00,33,21/06/91,L,England,52,23,0,0,0,0,0,0,0,0,0,0,0,0,2423,1041,33,14,Inactive,2014,2021
WALES,James Botham,108,1.91,27,22/02/98,FL,Wales,18,6,3,1,0,0,0,0,0,0,0,0,0,0,949,199,13,3,Active,2020,2025
WALES,James King,107,1.93,34,24/07/90,N8,Wales,11,1,0,0,0,0,0,0,0,0,0,0,0,0,493,7,5,0,Inactive,2013,2017
WALES,Jamie Roberts,110,1.93,38,08/11/86,C,Wales,94,46,13,7,0,0,0,0,0,0,1,0,0,0,6524,3174,85,40,Inactive,2008,2017
WALES,Jarrod Evans,90,1.76,28,25/07/96,FH,Wales,12,7,0,0,0,0,3,0,6,4,0,0,0,0,286,147,2,0,Active,2018,2025
WALES,Joe Hawkins,99,1.83,22,11/06/02,C,Wales,5,4,3,0,0,0,6,0,4,0,0,0,0,0,1037,320,13,4,Active,2022,2023
WALES,Joe Roberts,96,1.82,24,10/05/00,C,Wales,5,4,1,1,0,0,0,0,0,0,0,0,0,0,309,229,3,2,Active,2023,2025
WALES,Johnny McNicholl,96,1.91,34,24/09/90,FB,New Zealand,10,6,0,0,0,0,0,0,0,0,0,0,0,0,565,193,6,3,Active,2020,2022
WALES,Johnny Williams,105,1.91,28,18/10/96,C,England,8,1,2,0,0,0,0,0,0,0,1,0,0,0,561,23,8,1,Active,2020,2023
WALES,Jonah Holmes,98,1.86,32,24/07/92,W,England,7,1,2,0,0,0,0,0,0,0,0,0,0,0,412,80,4,1,Active,2018,2021
WALES,Jonathan Davies,104,1.86,36,05/04/88,C,Wales,96,43,16,7,0,0,0,0,0,0,2,2,0,0,7073,3243,90,41,Inactive,2009,2022
WALES,Josh Adams,96,1.86,29,21/04/95,W,Wales,62,30,21,11,0,0,0,0,0,0,3,2,0,0,4495,2190,59,30,Active,2018,2025
WALES,Josh Hathaway,84,1.83,21,19/10/03,FB,Wales,3,1,0,0,0,0,0,0,0,0,0,0,0,0,190,30,2,0,Active,2024,2025
WALES,Josh Navidi,105,1.85,34,13/12/90,FL,Wales,33,16,1,1,0,0,0,0,0,0,0,0,0,0,2277,1239,27,15,Inactive,2013,2022
WALES,Justin Tipuric,107,1.88,35,06/08/89,FL,Wales,94,48,11,4,0,0,0,0,0,0,2,0,0,0,5350,2731,63,32,Inactive,2011,2023
WALES,Keiron Assiratti,119,1.78,27,30/06/97,P,Wales,14,8,0,0,0,0,0,0,0,0,0,0,0,0,580,338,6,3,Active,2023,2025
WALES,Kemsley Mathias,121,1.85,25,29/07/99,P,Wales,7,2,0,0,0,0,0,0,0,0,0,0,0,0,105,7,0,0,Active,2023,2024
WALES,Ken Owens,109,1.85,38,03/01/87,H,Wales,91,48,6,3,0,0,0,0,0,0,1,0,0,0,4564,2399,58,29,Inactive,2011,2023
WALES,Kieran Hardy,90,1.84,29,30/11/95,SH,Wales,25,9,6,2,0,0,0,0,0,0,0,0,0,0,827,244,9,1,Active,2020,2024
WALES,Leigh Halfpenny,86,1.78,36,22/12/88,FB,Wales,101,46,16,9,4,0,182,99,80,41,2,1,0,0,7360,3373,95,43,Inactive,2008,2023
WALES,Leon Brown,126,1.91,28,26/10/96,P,Wales,24,13,0,0,0,0,0,0,0,0,1,0,0,0,576,301,4,1,Inactive,2017,2024
WALES,Liam Williams,85,1.85,33,09/04/91,FB,Wales,92,41,20,10,0,0,0,0,0,0,6,5,0,0,6368,2982,84,38,Active,2012,2025
WALES,Louis Rees-Zammit,95,1.91,24,02/02/01,W,Wales,32,12,14,5,0,0,0,0,0,0,1,0,0,0,2268,839,28,5,Inactive,2020,2023
WALES,Luke Charteris,119,2.06,42,09/03/83,L,Wales,74,25,0,0,0,0,0,0,0,0,1,0,0,0,3694,1149,45,13,Inactive,2004,2017
WALES,Mackenzie Martin,116,1.96,21,26/10/03,N8,Wales,5,3,0,0,0,0,0,0,0,0,0,0,0,0,66,59,0,0,Active,2024,2024
WALES,Mason Grady,111,1.96,22,29/03/02,C,Wales,16,7,1,1,0,0,0,0,0,0,1,1,0,0,723,275,8,2,Active,2023,2024
WALES,Max Llewellyn,105,1.97,26,13/01/99,C,England,8,3,1,1,0,0,0,0,0,0,0,0,0,0,540,216,7,3,Active,2023,2025
WALES,Mike Phillips,104,1.95,42,29/08/82,SH,Wales,94,40,8,2,0,0,0,0,0,0,2,1,0,0,5211,2307,66,29,Inactive,2003,2015
WALES,Nick Tompkins,95,1.82,30,16/02/95,C,England,41,20,4,2,0,0,0,0,0,0,0,0,0,0,2647,1251,31,14,Active,2020,2025
WALES,Nicky Smith,120,1.83,30,07/04/94,P,Wales,55,17,3,0,0,0,0,0,0,0,0,0,0,0,1991,539,24,6,Active,2014,2025
WALES,Owen Watkin,112,1.88,28,12/10/96,C,Wales,46,18,2,2,0,0,0,0,0,0,1,0,0,0,2051,821,24,11,Active,2017,2025
WALES,Owen Williams,98,1.85,33,27/02/92,FH,Wales,10,4,0,0,0,0,2,1,2,2,0,0,0,0,369,153,5,2,Active,2017,2023
WALES,Paul James,117,1.85,42,13/05/82,P,Wales,66,27,0,0,0,0,0,0,0,0,0,0,0,0,2953,1092,34,11,Inactive,2003,2016
WALES,Rhodri Jones,120,1.91,33,23/12/91,P,Wales,24,9,0,0,0,0,0,0,0,0,0,0,0,0,561,164,4,1,Active,2011,2022
WALES,Rhodri Williams,81,1.79,31,05/05/93,SH,Wales,8,5,1,1,0,0,0,0,0,0,0,0,0,0,142,76,0,0,Active,2013,2025
WALES,Rhys Carre,132,1.91,27,08/02/98,P,Wales,20,7,1,1,0,0,0,0,0,0,2,0,0,0,617,190,6,1,Active,2019,2023
WALES,Rhys Davies,116,1.97,26,09/11/98,L,Wales,3,2,0,0,0,0,0,0,0,0,0,0,0,0,93,27,1,0,Active,2023,2023
WALES,Rhys Gill,115,1.80,38,30/10/86,P,Wales,7,3,0,0,0,0,0,0,0,0,0,0,0,0,209,111,2,1,Inactive,2010,2016
WALES,Rhys Patchell,94,1.90,31,17/05/93,FH,Wales,23,5,2,0,1,0,15,1,12,0,0,0,0,0,908,198,9,2,Active,2013,2023
WALES,Rhys Priestland,95,1.88,38,09/01/87,FH,Wales,55,18,1,0,0,0,17,4,30,6,1,1,0,0,2553,827,28,9,Inactive,2011,2022
WALES,Rhys Webb,93,1.83,93,09/12/88,SH,Wales,40,22,8,4,0,0,0,0,0,0,1,1,0,0,1976,1160,28,15,Inactive,2012,2023
WALES,Richard Hibbard,114,1.83,41,13/12/83,H,Wales,38,18,2,1,0,0,0,0,0,0,1,0,0,0,1489,692,21,10,Inactive,2006,2015
WALES,Rio Dyer,84,1.85,25,21/12/99,W,Wales,24,9,8,4,0,0,0,0,0,0,2,0,0,0,1691,708,21,9,Active,2022,2024
WALES,Rob Evans,118,1.86,32,14/04/92,P,Wales,39,24,1,0,0,0,0,0,0,0,0,0,0,0,1877,1266,26,19,Inactive,2015,2020
WALES,Ross Moriarty,103,1.88,30,18/04/94,N8,England,56,23,3,2,0,0,0,0,0,0,2,0,1,0,3235,1299,40,16,Active,2015,2022
WALES,Ryan Elias,115,1.88,30,07/01/95,H,Wales,44,13,4,0,0,0,0,0,0,0,1,0,0,0,1678,442,24,6,Active,2017,2024
WALES,Sam Costelow,84,1.75,24,10/01/01,FH,Wales,20,4,1,0,0,0,7,1,13,4,0,0,0,0,973,241,10,4,Active,2022,2024
WALES,Sam Davies,89,1.80,31,06/10/93,FH,Wales,10,5,0,0,1,0,7,0,0,0,0,0,0,0,261,52,2,0,Inactive,2016,2017
WALES,Sam Parry,114,1.86,33,17/12/91,H,Wales,7,1,2,0,0,0,0,0,0,0,0,0,0,0,237,11,1,0,Active,2020,2024
WALES,Sam Warburton,106,1.91,36,05/10/88,FL,Wales,74,34,5,3,0,0,0,0,0,0,1,1,1,0,5088,2272,66,30,Inactive,2009,2017
WALES,Samson Lee,115,1.80,32,30/11/92,P,Wales,46,19,1,0,0,0,0,0,0,0,2,1,0,0,2084,878,30,13,Inactive,2013,2020
WALES,Scott Andrews,121,1.88,35,01/08/89,P,Wales,14,2,0,0,0,0,0,0,0,0,0,0,0,0,150,27,1,0,Inactive,2011,2017
WALES,Scott Baldwin,114,1.90,36,12/07/88,H,Wales,37,17,1,0,0,0,0,0,0,0,0,0,0,0,1410,593,17,8,Inactive,2013,2023
WALES,Scott Williams,100,1.87,34,10/10/90,C,Wales,58,21,12,4,0,0,0,0,0,0,0,0,0,0,3024,881,36,11,Active,2011,2019
WALES,Seb Davies,119,2.03,28,17/05/96,L,Wales,18,5,0,0,0,0,0,0,0,0,0,0,0,0,805,140,10,2,Active,2017,2022
WALES,Shane Lewis-Hughes,115,1.96,27,20/09/97,FL,Wales,3,1,0,0,0,0,0,0,0,0,0,0,0,0,211,80,3,1,Active,2020,2020
WALES,Steff Evans,95,1.82,30,01/09/94,W,Wales,14,5,6,2,0,0,0,0,0,0,0,0,0,0,861,320,12,4,Active,2017,2019
WALES,Taine Basham,100,1.82,25,02/11/99,FL,Wales,17,4,3,1,0,0,0,0,0,0,1,0,0,0,724,226,7,3,Active,2021,2024
WALES,Teddy Williams,118,1.98,24,18/10/00,L,Wales,7,5,1,1,0,0,0,0,0,0,1,0,0,0,140,98,0,0,Active,2023,2025
WALES,Toby Faletau,113,1.88,34,12/11/90,N8,Tonga,107,53,12,5,0,0,0,0,0,0,1,1,0,0,7693,3750,97,47,Active,2011,2025
WALES,Tom James,99,1.83,37,17/04/87,W,Wales,12,3,2,0,0,0,0,0,0,0,0,0,0,0,628,210,7,3,Inactive,2007,2016
WALES,Tom Rogers,87,1.85,26,17/12/98,W,Wales,10,4,2,1,0,0,0,0,0,0,0,0,0,0,618,193,10,4,Active,2021,2025
WALES,Tom Young,104,1.81,32,18/05/92,FL,Wales,4,1,0,0,0,0,0,0,0,0,0,0,0,0,219,80,3,1,Active,2017,2019
WALES,Tomas Francis,125,1.85,32,27/04/92,P,England,77,32,3,1,0,0,0,0,0,0,1,0,0,0,3751,1589,56,24,Active,2015,2024
WALES,Tommy Reffell,100,1.83,25,27/04/99,FL,Wales,27,14,1,0,0,0,0,0,0,0,2,0,0,0,1480,736,18,8,Active,2022,2025
WALES,Tomos Williams,86,1.80,30,01/01/95,SH,Wales,66,26,14,4,0,0,0,0,0,0,0,0,0,0,3097,1396,39,21,Active,2018,2025
WALES,Will Rowlands,123,2.03,33,19/09/91,L,England,41,18,3,1,0,0,0,0,0,0,1,0,0,0,2425,877,32,11,Active,2020,2025
WALES,Willgriff John,127,1.91,32,04/12/92,P,England,5,3,0,0,0,0,0,0,0,0,1,1,0,0,154,127,4,3,Active,2021,2025
WALES,Willis Halaholo,105,1.80,34,06/07/90,C,New Zealand,10,5,0,0,0,0,0,0,0,0,0,0,0,0,432,171,4,1,Active,2021,2022
WALES,Wyn Jones,114,1.84,33,26/02/92,P,Wales,48,22,2,1,0,0,0,0,0,0,0,0,0,0,1997,995,25,14,Active,2017,2023
